"","type","district","place","date","price"
"3097","Mieszkanie",NA," 46 ","16 September 2024","2517 654"
"3098","Mieszkanie"," Piątkowo"," 49 ","16 September 2024","2590 000"
"3099","Mieszkanie"," Piątkowo"," 74 ","16 September 2024","1703 000"
"3100","Mieszkanie"," Podolany"," 44 ","16 September 2024","1460 720"
"3101","Mieszkanie"," Piątkowo"," 53 ","16 September 2024","82390"
"3102","Mieszkanie"," Jeżyce"," 34 ","16 September 2024","13100"
"3103","Pokój"," Wilda"," 12 ","16 September 2024","4750"
"3104","Magazyny i hale",NA," 380 ","16 September 2024","37600"
"3105","Mieszkanie",NA," 35 ","16 September 2024","3405 000"
"3106","Magazyny i hale",NA," 522 ","16 September 2024","311 500"
"3107","Mieszkanie",NA," 46 ","16 September 2024","0639 000"
"3108","Mieszkanie"," Grunwald"," 68 ","16 September 2024","7875 000"
"3109","Działka"," Piątkowo"," 1642 ","16 September 2024","92 450 000"
"3110","Mieszkanie"," Wilda"," 72 ","16 September 2024","0999 000"
"3111","Mieszkanie"," Grunwald"," 53 ","16 September 2024","0470 000"
"3112","Dom",NA," 197 ","16 September 2024","21 290 000"
"3113","Działka",NA," 320 ","16 September 2024","279 000"
"3114","Mieszkanie"," Winogrady"," 68 ","16 September 2024","9730 000"
"3115","Mieszkanie",NA," 55 ","15 September 2024","3999 000"
"3116","Mieszkanie"," Piątkowo"," 82 ","15 September 2024","2629 000"
"3117","Mieszkanie"," Chartowo"," 53 ","15 September 2024","5456 000"
"3118","Mieszkanie"," Wilda"," 26 ","15 September 2024","2410 209"
"3119","Mieszkanie"," Wilda"," 42 ","15 September 2024","0639 633"
"3120","Dom",NA," 155 ","15 September 2024","01 100 000"
"3121","Mieszkanie"," Rataje"," 26 ","15 September 2024","6310 000"
"3122","Mieszkanie",NA," 69 ","15 September 2024","9999 000"
"3123","Mieszkanie"," Rataje"," 39 ","15 September 2024","3468 135"
"3124","Mieszkanie"," Jeżyce"," 241 ","14 September 2024","81 490 000"
"3125","Dom"," Dębiec"," 155 ","14 September 2024","7899 000"
"3126","Pokój"," Piątkowo"," 7 ","14 September 2024","5520"
"3127","Magazyny i hale",NA," 1800 ","14 September 2024","042 372"
"3128","Mieszkanie"," Naramowice"," 85 ","14 September 2024","41 230 000"
"3129","Mieszkanie"," Rataje"," 69 ","14 September 2024","2999 000"
"3130","Mieszkanie"," Grunwald"," 71 ","13 September 2024","1890 000"
"3131","Garaż"," Grunwald"," 12 ","13 September 2024","548 000"
"3132","Mieszkanie",NA," 180 ","13 September 2024","4950 000"
"3133","Mieszkanie"," Rataje"," 42 ","13 September 2024","8465 488"
"3134","Mieszkanie"," Rataje"," 47 ","13 September 2024","8503 975"
"3135","Mieszkanie"," Rataje"," 52 ","13 September 2024","8552 244"
"3136","Mieszkanie"," Rataje"," 42 ","13 September 2024","8462 889"
"3137","Mieszkanie"," Rataje"," 53 ","13 September 2024","8575 840"
"3138","Mieszkanie"," Rataje"," 55 ","13 September 2024","8574 309"
"3139","Mieszkanie"," Rataje"," 43 ","13 September 2024","8492 970"
"3140","Mieszkanie"," Rataje"," 52 ","13 September 2024","8548 868"
"3141","Mieszkanie"," Rataje"," 39 ","13 September 2024","7476 493"
"3142","Mieszkanie"," Centrum"," 103 ","13 September 2024","21 249 000"
"3143","Działka"," Morasko-Radojewo"," 2000 ","13 September 2024","9500 000"
"3144","Mieszkanie",NA," 65 ","13 September 2024","9671 737"
"3145","Mieszkanie",NA," 54 ","13 September 2024","9573 585"
"3146","Mieszkanie"," Rataje"," 53 ","13 September 2024","9576 637"
"3147","Mieszkanie"," Rataje"," 55 ","13 September 2024","9574 307"
"3148","Mieszkanie"," Grunwald"," 36 ","13 September 2024","9506 500"
"3149","Mieszkanie"," Naramowice"," 68 ","13 September 2024","9809 107"
"3150","Mieszkanie"," Naramowice"," 45 ","13 September 2024","8506 452"
"3151","Mieszkanie"," Stare Miasto"," 26 ","13 September 2024","8364 700"
"3152","Mieszkanie",NA," 37 ","13 September 2024","1647 628"
"3153","Mieszkanie",NA," 48 ","13 September 2024","1828 762"
"3154","Mieszkanie",NA," 37 ","13 September 2024","1621 574"
"3155","Mieszkanie",NA," 31 ","13 September 2024","1521 207"
"3156","Mieszkanie",NA," 47 ","13 September 2024","1811 536"
"3157","Mieszkanie",NA," 45 ","13 September 2024","0779 346"
"3158","Magazyny i hale",NA," 2460 ","13 September 2024","52 700 000"
"3159","Mieszkanie"," Nowe Miasto"," 53 ","13 September 2024","8579 200"
"3160","Mieszkanie",NA," 35 ","13 September 2024","4525 000"
"3161","Dom",NA," 86 ","13 September 2024","7779 000"
"3162","Mieszkanie"," Sołacz"," 41 ","13 September 2024","0448 000"
"3163","Mieszkanie"," Sołacz"," 26 ","13 September 2024","9345 000"
"3164","Mieszkanie"," Sołacz"," 49 ","13 September 2024","6485 000"
"3165","Mieszkanie",NA," 51 ","13 September 2024","41 036 721"
"3166","Mieszkanie"," Winogrady"," 38 ","13 September 2024","6470 000"
"3167","Mieszkanie"," Grunwald"," 63 ","13 September 2024","9549 000"
"3168","Mieszkanie"," Dębiec"," 48 ","13 September 2024","9445 000"
"3169","Mieszkanie"," Głuszyna"," 32 ","12 September 2024","3334 900"
"3170","Mieszkanie"," Naramowice"," 28 ","12 September 2024","3359 900"
"3171","Mieszkanie"," Wilda"," 61 ","12 September 2024","51950"
"3172","Mieszkanie"," Grunwald"," 49 ","12 September 2024","4579 000"
"3173","Mieszkanie"," Sołacz"," 51 ","12 September 2024","51 170 000"
"3174","Mieszkanie"," Winogrady"," 39 ","12 September 2024","5506 212"
"3175","Mieszkanie"," Winogrady"," 50 ","12 September 2024","5594 048"
"3176","Mieszkanie"," Winogrady"," 59 ","12 September 2024","5624 000"
"3177","Mieszkanie"," Winogrady"," 38 ","12 September 2024","5490 875"
"3178","Mieszkanie"," Grunwald"," 39 ","12 September 2024","4571 152"
"3179","Mieszkanie",NA," 48 ","12 September 2024","42290"
"3180","Mieszkanie"," Stare Miasto"," 77 ","12 September 2024","14300"
"3181","Mieszkanie"," Grunwald"," 38 ","12 September 2024","1383 000"
"3182","Mieszkanie"," Rataje"," 51 ","12 September 2024","42750"
"3183","Mieszkanie"," Nowe Miasto"," 37 ","12 September 2024","0425 000"
"3184","Mieszkanie"," Wilda"," 43 ","12 September 2024","9525 000"
"3185","Mieszkanie"," Naramowice"," 40 ","12 September 2024","0499 000"
"3186","Mieszkanie"," Jeżyce"," 62 ","12 September 2024","2839 000"
"3187","Dom"," Strzeszyn"," 86 ","12 September 2024","3779 000"
"3188","Dom"," Naramowice"," 86 ","12 September 2024","1779 000"
"3189","Mieszkanie"," Piątkowo"," 85 ","12 September 2024","1779 000"
"3190","Mieszkanie"," Naramowice"," 85 ","12 September 2024","1775 000"
"3191","Mieszkanie",NA," 86 ","12 September 2024","1780 000"
"3192","Pokój"," Grunwald"," 52 ","12 September 2024","31300"
"3193","Mieszkanie"," Centrum"," 120 ","12 September 2024","03500"
"3194","Mieszkanie"," Centrum"," 63 ","12 September 2024","5999 000"
"3195","Mieszkanie"," Rataje"," 59 ","12 September 2024","1540 000"
"3196","Mieszkanie",NA," 29 ","12 September 2024","01750"
"3197","Mieszkanie"," Jeżyce"," 33 ","12 September 2024","9444 515"
"3198","Mieszkanie"," Stare Miasto"," 94 ","12 September 2024","23700"
"3199","Mieszkanie"," Winogrady"," 25 ","11 September 2024","2376 650"
"3200","Mieszkanie"," Naramowice"," 68 ","11 September 2024","2799 890"
"3201","Mieszkanie"," Górczyn"," 56 ","11 September 2024","52400"
"3202","Mieszkanie"," Jeżyce"," 59 ","11 September 2024","5586 000"
"3203","Mieszkanie"," Stare Miasto"," 79 ","11 September 2024","51 737 340"
"3204","Mieszkanie"," Naramowice"," 54 ","11 September 2024","1598 026"
"3205","Mieszkanie"," Naramowice"," 50 ","11 September 2024","1572 259"
"3206","Mieszkanie"," Naramowice"," 44 ","11 September 2024","1492 928"
"3207","Mieszkanie"," Naramowice"," 44 ","11 September 2024","0488 159"
"3208","Mieszkanie"," Naramowice"," 42 ","11 September 2024","0483 735"
"3209","Mieszkanie"," Naramowice"," 41 ","11 September 2024","0477 552"
"3210","Mieszkanie"," Naramowice"," 54 ","11 September 2024","0644 702"
"3211","Mieszkanie"," Naramowice"," 52 ","11 September 2024","0638 072"
"3212","Dom"," Podolany"," 217 ","11 September 2024","31 750 000"
"3213","Mieszkanie"," Grunwald"," 69 ","11 September 2024","3919 000"
"3214","Mieszkanie"," Grunwald"," 72 ","11 September 2024","31 069 000"
"3215","Mieszkanie"," Nowe Miasto"," 40 ","11 September 2024","02600"
"3216","Mieszkanie"," Rataje"," 55 ","11 September 2024","7769 000"
"3217","Mieszkanie"," Łazarz"," 48 ","11 September 2024","2470 000"
"3218","Mieszkanie"," Nowe Miasto"," 26 ","11 September 2024","9302 400"
"3219","Magazyny i hale",NA," 7000 ","11 September 2024","0107 856"
"3220","Mieszkanie"," Podolany"," 52 ","11 September 2024","7552 840"
"3221","Mieszkanie"," Centrum"," 22 ","11 September 2024","9299 000"
"3222","Mieszkanie"," Piątkowo"," 74 ","11 September 2024","6700 000"
"3223","Mieszkanie"," Centrum"," 82 ","11 September 2024","72800"
"3224","Mieszkanie"," Chartowo"," 71 ","11 September 2024","7699 000"
"3225","Mieszkanie"," Grunwald"," 45 ","11 September 2024","5535 000"
"3226","Mieszkanie",NA," 60 ","11 September 2024","3630 000"
"3227","Mieszkanie"," Wilda"," 59 ","10 September 2024","4850 000"
"3228","Mieszkanie"," Rataje"," 40 ","10 September 2024","72100"
"3229","Mieszkanie"," Ławica"," 29 ","10 September 2024","4477 000"
"3230","Mieszkanie"," Stare Miasto"," 29 ","10 September 2024","6420 000"
"3231","Mieszkanie"," Łazarz"," 25 ","10 September 2024","51650"
"3232","Mieszkanie",NA," 106 ","10 September 2024","14200"
"3233","Mieszkanie"," Łazarz"," 69 ","10 September 2024","8599 000"
"3234","Mieszkanie"," Piątkowo"," 60 ","10 September 2024","7560 000"
"3235","Mieszkanie"," Wilda"," 38 ","10 September 2024","6639 000"
"3236","Mieszkanie"," Jeżyce"," 77 ","10 September 2024","01 049 000"
"3237","Mieszkanie"," Podolany"," 46 ","10 September 2024","3499 000"
"3238","Mieszkanie"," Łazarz"," 49 ","10 September 2024","82800"
"3239","Mieszkanie"," Grunwald"," 60 ","10 September 2024","2591 000"
"3240","Mieszkanie",NA," 60 ","10 September 2024","4520 000"
"3241","Mieszkanie"," Stare Miasto"," 32 ","10 September 2024","4449 999"
"3242","Mieszkanie"," Centrum"," 40 ","10 September 2024","2519 000"
"3243","Mieszkanie"," Piątkowo"," 33 ","10 September 2024","5420 000"
"3244","Mieszkanie"," Wilda"," 52 ","9 September 2024","3520 000"
"3245","Mieszkanie"," Piątkowo"," 64 ","9 September 2024","1659 000"
"3246","Mieszkanie"," Ławica"," 48 ","9 September 2024","92800"
"3247","Mieszkanie"," Rataje"," 34 ","9 September 2024","11700"
"3248","Pokój"," Wilda"," 12 ","9 September 2024","7690"
"3249","Mieszkanie"," Jeżyce"," 39 ","9 September 2024","52300"
"3250","Mieszkanie"," Wilda"," 65 ","9 September 2024","7678 000"
"3251","Dom"," Nowe Miasto"," 137 ","9 September 2024","8990 000"
"3252","Mieszkanie",NA," 36 ","9 September 2024","12700"
"3253","Mieszkanie"," Jeżyce"," 64 ","9 September 2024","83200"
"3254","Mieszkanie"," Dębiec"," 27 ","9 September 2024","1369 000"
"3255","Mieszkanie"," Centrum"," 45 ","9 September 2024","5799 000"
"3256","Dom"," Podolany"," 105 ","9 September 2024","41 200 000"
"3257","Mieszkanie"," Podolany"," 52 ","9 September 2024","3499 000"
"3258","Mieszkanie",NA," 27 ","9 September 2024","02150"
"3259","Mieszkanie"," Podolany"," 36 ","9 September 2024","91800"
"3260","Mieszkanie"," Rataje"," 54 ","9 September 2024","9595 000"
"3261","Mieszkanie"," Winogrady"," 54 ","9 September 2024","51700"
"3262","Mieszkanie"," Winogrady"," 53 ","9 September 2024","5560 000"
"3263","Mieszkanie"," Rataje"," 38 ","9 September 2024","0439 000"
"3264","Mieszkanie"," Rataje"," 36 ","9 September 2024","02200"
"3265","Dom"," Grunwald"," 220 ","9 September 2024","61 340 000"
"3266","Mieszkanie"," Rataje"," 112 ","9 September 2024","11 100 000"
"3267","Mieszkanie"," Grunwald"," 38 ","9 September 2024","1479 000"
"3268","Mieszkanie"," Grunwald"," 44 ","8 September 2024","9440 000"
"3269","Mieszkanie",NA," 58 ","8 September 2024","54300"
"3270","Mieszkanie"," Jeżyce"," 44 ","8 September 2024","4639 000"
"3271","Mieszkanie",NA," 128 ","8 September 2024","11 150 000"
"3272","Mieszkanie",NA," 29 ","8 September 2024","2423 000"
"3273","Pokój"," Piątkowo"," 12 ","8 September 2024","7690"
"3274","Mieszkanie"," Stare Miasto"," 76 ","8 September 2024","2749 000"
"3275","Dom",NA," 165 ","7 September 2024","2699 000"
"3276","Magazyny i hale"," Grunwald"," 290 ","7 September 2024","18120"
"3277","Dom"," Ławica"," 85 ","7 September 2024","74100"
"3278","Mieszkanie"," Piątkowo"," 50 ","7 September 2024","83400"
"3279","Mieszkanie",NA," 68 ","7 September 2024","85500"
"3280","Mieszkanie"," Głuszyna"," 65 ","7 September 2024","6715 000"
"3281","Dom",NA," 123 ","7 September 2024","9990 000"
"3282","Mieszkanie"," Piątkowo"," 75 ","7 September 2024","32500"
"3283","Mieszkanie"," Wilda"," 79 ","7 September 2024","83250"
"3284","Komercyjne"," Jeżyce"," 74 ","7 September 2024","42579"
"3285","Mieszkanie"," Łazarz"," 42 ","7 September 2024","1505 000"
"3286","Mieszkanie",NA," 27 ","7 September 2024","42200"
"3287","Mieszkanie"," Grunwald"," 107 ","6 September 2024","41 751 500"
"3288","Mieszkanie"," Nowe Miasto"," 69 ","6 September 2024","9871 000"
"3289","Dom"," Jeżyce"," 144 ","6 September 2024","41 950 000"
"3290","Dom"," Świerczewo"," 88 ","6 September 2024","8799 000"
"3291","Mieszkanie"," Rataje"," 44 ","6 September 2024","7407 000"
"3292","Mieszkanie"," Junikowo"," 49 ","6 September 2024","62150"
"3293","Mieszkanie"," Podolany"," 53 ","6 September 2024","0520 000"
"3294","Mieszkanie"," Jeżyce"," 26 ","6 September 2024","51850"
"3295","Mieszkanie",NA," 43 ","6 September 2024","9349 950"
"3296","Mieszkanie"," Rataje"," 35 ","6 September 2024","8549 000"
"3297","Mieszkanie"," Stare Miasto"," 82 ","6 September 2024","42750"
"3298","Mieszkanie",NA," 83 ","6 September 2024","42800"
"3299","Mieszkanie"," Rataje"," 18 ","6 September 2024","31900"
"3300","Lokal handlowy"," Świerczewo"," 60 ","6 September 2024","02650"
"3301","Mieszkanie"," Stare Miasto"," 107 ","6 September 2024","41 999 000"
"3302","Mieszkanie"," Grunwald"," 48 ","6 September 2024","3409 000"
"3303","Mieszkanie"," Grunwald"," 51 ","6 September 2024","64900"
"3304","Mieszkanie"," Winogrady"," 65 ","6 September 2024","4630 000"
"3305","Mieszkanie",NA," 73 ","6 September 2024","0749 000"
"3306","Mieszkanie"," Wilda"," 68 ","6 September 2024","8699 000"
"3307","Magazyny i hale"," Grunwald"," 540 ","6 September 2024","913 500"
"3308","Dom",NA," 316 ","6 September 2024","92 742 000"
"3309","Mieszkanie"," Umultowo"," 46 ","6 September 2024","7551 040"
"3310","Mieszkanie"," Umultowo"," 58 ","6 September 2024","5714 364"
"3311","Mieszkanie"," Umultowo"," 49 ","6 September 2024","4574 704"
"3312","Mieszkanie"," Umultowo"," 49 ","6 September 2024","4583 200"
"3313","Mieszkanie"," Umultowo"," 57 ","6 September 2024","3673 308"
"3314","Mieszkanie"," Stare Miasto"," 46 ","6 September 2024","22680"
"3315","Mieszkanie",NA," 43 ","6 September 2024","7590 000"
"3316","Mieszkanie"," Grunwald"," 58 ","5 September 2024","2547 000"
"3317","Mieszkanie"," Podolany"," 46 ","5 September 2024","0550 000"
"3318","Mieszkanie"," Wilda"," 30 ","5 September 2024","0565 000"
"3319","Mieszkanie"," Centrum"," 43 ","5 September 2024","1527 000"
"3320","Magazyny i hale",NA," 7200 ","5 September 2024","4110 678"
"3321","Dom"," Kiekrz"," 66 ","5 September 2024","6319 000"
"3322","Mieszkanie"," Wilda"," 74 ","5 September 2024","62700"
"3323","Mieszkanie"," Grunwald"," 33 ","5 September 2024","3475 000"
"3324","Mieszkanie"," Naramowice"," 72 ","5 September 2024","6949 000"
"3325","Mieszkanie"," Stare Miasto"," 46 ","5 September 2024","42800"
"3326","Mieszkanie"," Centrum"," 45 ","5 September 2024","3499 000"
"3327","Mieszkanie"," Stare Miasto"," 40 ","5 September 2024","91850"
"3328","Mieszkanie"," Stare Miasto"," 32 ","5 September 2024","5375 000"
"3329","Mieszkanie"," Wilda"," 46 ","5 September 2024","6426 000"
"3330","Pokój",NA," 13 ","5 September 2024","0750"
"3331","Mieszkanie"," Grunwald"," 23 ","5 September 2024","82000"
"3332","Mieszkanie"," Grunwald"," 56 ","5 September 2024","6890 000"
"3333","Mieszkanie"," Stare Miasto"," 38 ","5 September 2024","41799"
"3334","Mieszkanie",NA," 39 ","5 September 2024","3560 579"
"3335","Mieszkanie",NA," 74 ","5 September 2024","3891 980"
"3336","Mieszkanie"," Łazarz"," 41 ","5 September 2024","22200"
"3337","Mieszkanie"," Nowe Miasto"," 47 ","5 September 2024","72700"
"3338","Komercyjne"," Grunwald"," 145 ","4 September 2024","59570"
"3339","Dom",NA," 187 ","4 September 2024","51 390 000"
"3340","Mieszkanie"," Łazarz"," 46 ","4 September 2024","0465 000"
"3341","Mieszkanie",NA," 49 ","4 September 2024","0521 414"
"3342","Mieszkanie"," Rataje"," 51 ","4 September 2024","13700"
"3343","Mieszkanie"," Grunwald"," 59 ","4 September 2024","5685 198"
"3344","Magazyny i hale",NA," 110 ","4 September 2024","72000"
"3345","Mieszkanie",NA," 45 ","4 September 2024","2485 050"
"3346","Mieszkanie",NA," 75 ","4 September 2024","1658 240"
"3347","Mieszkanie"," Łazarz"," 54 ","4 September 2024","22400"
"3348","Mieszkanie"," Winogrady"," 48 ","4 September 2024","4435 000"
"3349","Mieszkanie"," Jeżyce"," 33 ","4 September 2024","9430 000"
"3350","Mieszkanie"," Wola"," 27 ","4 September 2024","8275 000"
"3351","Mieszkanie"," Stare Miasto"," 37 ","4 September 2024","0535 000"
"3352","Mieszkanie"," Jeżyce"," 89 ","4 September 2024","8758 071"
"3353","Mieszkanie"," Rataje"," 44 ","4 September 2024","9469 000"
"3354","Mieszkanie"," Wilda"," 52 ","3 September 2024","4699 000"
"3355","Mieszkanie"," Grunwald"," 34 ","3 September 2024","3489 000"
"3356","Mieszkanie"," Winogrady"," 65 ","3 September 2024","82800"
"3357","Mieszkanie"," Grunwald"," 55 ","3 September 2024","7740 000"
"3358","Dom"," Umultowo"," 169 ","3 September 2024","51 299 000"
"3359","Mieszkanie"," Sołacz"," 45 ","3 September 2024","22700"
"3360","Mieszkanie"," Naramowice"," 45 ","3 September 2024","1510 000"
"3361","Działka",NA," 1517 ","3 September 2024","0249 000"
"3362","Dom",NA," 720 ","3 September 2024","93 090 000"
"3363","Mieszkanie"," Główna"," 47 ","3 September 2024","1526 467"
"3364","Mieszkanie"," Winogrady"," 39 ","3 September 2024","0593 054"
"3365","Mieszkanie"," Winogrady"," 41 ","3 September 2024","0620 464"
"3366","Mieszkanie"," Grunwald"," 49 ","3 September 2024","0549 000"
"3367","Mieszkanie"," Stare Miasto"," 79 ","3 September 2024","9699 000"
"3368","Pokój"," Jeżyce"," 11 ","3 September 2024","1690"
"3369","Mieszkanie",NA," 32 ","3 September 2024","9394 338"
"3370","Mieszkanie"," Łazarz"," 78 ","3 September 2024","7990 000"
"3371","Mieszkanie"," Grunwald"," 42 ","3 September 2024","2528 900"
"3372","Mieszkanie"," Rataje"," 66 ","3 September 2024","4689 000"
"3373","Mieszkanie",NA," 71 ","3 September 2024","34900"
"3374","Mieszkanie"," Górczyn"," 59 ","3 September 2024","2770 640"
"3375","Mieszkanie"," Górczyn"," 51 ","3 September 2024","1661 512"
"3376","Mieszkanie"," Grunwald"," 46 ","3 September 2024","3400 000"
